Unnamed: 0,Datetime,Tweet Id,Text,Username,Translated_Comment,Sentiment,nb_sentiment,Sentiment_GBM,gbm_sentiment,mlp_sentiment
3963,2022-02-17 08:15:36+00:00,1494223994379116544,"BJP national president JP Nadda arrives in Imphal, Manipur.

#ManipurElections2022 https://t.co/pANzSrMvLf",TOIGuwahati,"BJP national president JP Nadda arrives in Imphal, Manipur.

 ",0,0,1,0,0
3964,2022-02-17 08:15:29+00:00,1494223968131514369,"#manipurelection2022 | BJP can’t bag even 20 seats, claims independent candidate #NishikantSinghSapam
@BJP4India @BJP4Manipur 

#Keishamthong #assemblypolls #Manipur #ManipurPolls #ManipurElections2022 #Northeast #Northeastlive 

https://t.co/TlNiGTEAOv",NELiveTV," | BJP can’t bag even 20 seats, claims independent candidate 
@BJP4India @BJP4Manipur 

       

",0,0,1,0,0
3965,2022-02-17 08:14:33+00:00,1494223729467052035,"BJP national president JP Nadda arrives in Imphal, Manipur.

#ManipurElections2022 https://t.co/SU4ejxFztx",ANI,"BJP national president JP Nadda arrives in Imphal, Manipur.

 ",0,0,1,0,0
3966,2022-02-17 07:40:40+00:00,1494215202379685888,"BJP For Manipur...
Manipur With BJP... 
#BJP4Manipur 
#ManipurElections2022 
#ManipurElection2022 https://t.co/jrFCBblZUB",ProfSRK,"BJP For Manipur...
Manipur With BJP... 
 
 
 ",0,0,1,0,0
3967,2022-02-17 07:30:46+00:00,1494212714113110019,Where in the world would you find a market only for women by women? Ima Kaithel in Imphal is a unique showcase of women empowerment in #Manipur. Over 3000 “Imas” or mothers run the stalls. But!!! Barely 8 percent of women candidates in the fray. #ManipurElections2022 https://t.co/MSBx7OYAFi,hoihnu,Where in the world would you find a market only for women by women? Ima Kaithel in Imphal is a unique showcase of women empowerment in . Over 3000 “Imas” or mothers run the stalls. But!!! Barely 8 percent of women candidates in the fray.  ,1,1,2,0,0
3968,2022-02-17 07:00:11+00:00,1494205014134312963,World's tallest bridge pier in #Manipur. Jiribam-Imphal railway bridge will reduce travel time to 2hrs. #ModiStandsWithManipur #BJP #ManipurElections2022 #Manipur #BJPAgain #election #Vote4BJP #BJPforManipur #election #Elections #Modi  #manipurwithmodi #India #ModiHaiToMumkinHai https://t.co/En2qzzftjt,SJVatsal,World's tallest bridge pier in . Jiribam-Imphal railway bridge will reduce travel time to 2hrs.                ,0,0,1,0,0
3969,2022-02-17 06:55:51+00:00,1494203924311465987,"चार बोतल वोदका
काम करे गा वोट का 😂
#UPElections2022 
#पंजाबचुनाव 
#ManipurElections2022 https://t.co/3m9ZhzMVMz",yash_7890,"चार बोतल वोदका
काम करे गा वोट का 
 
ंजाबचुनाव 
 ",0,0,1,0,0
3970,2022-02-17 06:53:33+00:00,1494203347011735555,"To make #Manipur a Startup Hub of North-East, a total of 5477 Startups have been benefited worth ₹114.56 crores under Start-Up India
#ModiStandsWithManipur #BJP
#ManipurElections2022 #BJPAgain #election #Vote4BJP #BJPforManipur #election #Elections #Modi ji  #manipurwithmodi https://t.co/uXP0hYc2kP",SJVatsal,"To make  a Startup Hub of North-East, a total of 5477 Startups have been benefited worth ₹114.56 crores under Start-Up India
 
        ji   ",1,1,2,0,1
3971,2022-02-17 06:52:22+00:00,1494203050314985482,"Hearty Congratulations to Sir @kewekhapetherie for being appointed as Star Campaigner for #ManipurElections2022 &amp; many thanks to Madam #SoniaGandhiji, Sh @RahulGandhi ji &amp; AICC Incharge of Manipur Sh @BHAKTACHARANDAS ji for the same.
@drajoykumar @priyankagandhi @RahulGandhi https://t.co/ExZ3155FGL",SethiNagaland,"Hearty Congratulations to Sir @kewekhapetherie for being appointed as Star Campaigner for  &amp; many thanks to Madam , Sh @RahulGandhi ji &amp; AICC Incharge of Manipur Sh @BHAKTACHARANDAS ji for the same.
@drajoykumar @priyankagandhi @RahulGandhi ",1,1,2,1,1
3972,2022-02-17 05:55:55+00:00,1494188843062665216,"#ManipurElections2022 : Veteran Manipuri singer ""Naba Volcano"" singing the BJP Manipur campaign song in Khangabok AC.

Khangabok AC is the bastion of ex-CM Ibobi's family. Himself, his wife &amp; his son have been winning in the last 3 elections from here with thumping majority. https://t.co/7tX9z0uCBw",reagan_moirangt," : Veteran Manipuri singer ""Naba Volcano"" singing the BJP Manipur campaign song in Khangabok AC.

Khangabok AC is the bastion of ex-CM Ibobi's family. Himself, his wife &amp; his son have been winning in the last 3 elections from here with thumping majority. ",1,0,2,1,1
3973,2022-02-17 05:55:07+00:00,1494188643560280067,"#ElectionsWithNews18 | At the BJP office in Nitayipath Chutek, the mood is upbeat. General secretary Premananda told News 18: “We will cross 40 seats. We are confident.”

@KamalikaSengupt reports.
#ManipurElections2022 https://t.co/zL4xzkv9xG https://t.co/osdN8eQOqE",news18dotcom," | At the BJP office in Nitayipath Chutek, the mood is upbeat. General secretary Premananda told News 18: “We will cross 40 seats. We are confident.”

@KamalikaSengupt reports.
  ",1,1,2,1,1
3974,2022-02-17 05:54:02+00:00,1494188369114320899,"#ElectionsWithNews18 | Posters, banners, hectic political activity – the election buzz is palpable in Imphal, as Manipur goes to polls on February 28 and March 5.

@KamalikaSengupt reports.
#ManipurElections2022 
https://t.co/zL4xzkv9xG https://t.co/GG8jmO9gtz",news18dotcom," | Posters, banners, hectic political activity – the election buzz is palpable in Imphal, as Manipur goes to polls on February 28 and March 5.

@KamalikaSengupt reports.
 
 ",0,0,1,0,0
3975,2022-02-17 05:30:49+00:00,1494182525769773057,"Manipur चुनाव की इतनी कम चर्चा क्यो?  BJP ने 2017 में  बिना बहुमत बना ली... 

#ManipurElections2022 
https://t.co/nSfoedwDRm via @YouTube",harshktweets,"Manipur चुनाव की इतनी कम चर्चा क्यो?  BJP ने 2017 में  बिना बहुमत बना ली... 

 
 via @YouTube",0,0,1,0,0
3976,2022-02-17 05:20:30+00:00,1494179928803213313,Modi's views about Army Soldiers!!? #UttarPradeshElections2022 #PunjabElections #ManipurElections2022 https://t.co/dCIU7kj2cx,sanjoyr03,Modi's views about Army Soldiers!!?    ,0,0,1,0,0
3977,2022-02-17 05:18:39+00:00,1494179465207099395,"Manipur badly needs congress. If bjp again wins manipur,the culture and tradition of Christians in North east will be wiped https://t.co/3cvVZcN5kL aware of bjp
Vote for congress Irrespective of your religion Hindu,Christian or muslim. #ManipurElections2022 #manipurwithpriyanka",rg_0452,"Manipur badly needs congress. If bjp again wins manipur,the culture and tradition of Christians in North east will be wiped  aware of bjp
Vote for congress Irrespective of your religion Hindu,Christian or muslim.  ",-1,1,0,-1,-1
3978,2022-02-17 05:03:18+00:00,1494175603586904065,"Acknowledging the massive developmental changes that BJP Govt has brought in #Manipur, the people of Kumbi have bestowed their blessings to elect the young BJP Candidate, Shri S Premchandra Singh in the upcoming #ManipurElections2022 .",PratimaBhoumik,"Acknowledging the massive developmental changes that BJP Govt has brought in , the people of Kumbi have bestowed their blessings to elect the young BJP Candidate, Shri S Premchandra Singh in the upcoming  .",1,1,2,0,1
3979,2022-02-17 04:58:08+00:00,1494174300014014464,"He added that there was no state in the country where so many privileges and protections have been given as in Nagaland state
#ManipurElections2022 
https://t.co/uJJOZ4tOep",NENowNews,"He added that there was no state in the country where so many privileges and protections have been given as in Nagaland state
 
",1,1,2,1,1
3980,2022-02-17 04:30:29+00:00,1494167341600428038,The campaign mood in saffron camp of #ManipurElections2022 https://t.co/TaMQrONmGh,KamalikaSengupt,The campaign mood in saffron camp of  ,0,0,1,0,0
3981,2022-02-17 04:29:09+00:00,1494167006001905664,"#ManipurElections2022 | Congress alleges BJP of pre-poll violence, seeks fair &amp; peaceful elections

@INCIndia  @INCManipur @RahulGandhi @priyankagandhi @SoniaGandhi_FC @BJP4India @BJP4Manipur @Jairam_Ramesh 

#PreePollViolence #Elections #Northeastlive

https://t.co/bexBhIqYAS",NELiveTV," | Congress alleges BJP of pre-poll violence, seeks fair &amp; peaceful elections

@INCIndia  @INCManipur @RahulGandhi @priyankagandhi @SoniaGandhi_FC @BJP4India @BJP4Manipur @Jairam_Ramesh 

  

",1,0,2,0,1
3982,2022-02-17 04:15:01+00:00,1494163450385223680,"#ManipurElections2022 | Congress alleges BJP of pre-poll violence, seeks fair &amp; peaceful elections
@INCIndia  @INCManipur @RahulGandhi @priyankagandhi @SoniaGandhi_FC @BJP4India @BJP4Manipur @Jairam_Ramesh 

#PreePollViolence #Elections #Northeastlive

https://t.co/Tjxx3Rm1X1",NELiveTV," | Congress alleges BJP of pre-poll violence, seeks fair &amp; peaceful elections
@INCIndia  @INCManipur @RahulGandhi @priyankagandhi @SoniaGandhi_FC @BJP4India @BJP4Manipur @Jairam_Ramesh 

  

",1,0,2,0,1
3983,2022-02-17 04:08:00+00:00,1494161685925351425,"BJP National President Shri J.P. Nadda will interact with Bazar community today 17 Feb, 5 PM at Hotel Classic Grande, Imphal (Manipur).
@JPNadda 
@OfficeofJPNadda 
@BJP4Manipur
#ManipurElections2022",IPNews_24,"BJP National President Shri J.P. Nadda will interact with Bazar community today 17 Feb, 5 PM at Hotel Classic Grande, Imphal (Manipur).
@JPNadda 
@OfficeofJPNadda 
@BJP4Manipur
",1,0,2,0,1
3984,2022-02-17 04:05:05+00:00,1494160951842463745,कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन #ManipurElections2022 @RanjanRajkuma11 #News1IndiaTweet,News1IndiaTweet,कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन  @RanjanRajkuma11 ,0,0,1,0,0
3985,2022-02-17 04:05:05+00:00,1494160949225431044,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। 
#ManipurElections2022 @RanjanRajkuma11 #News1IndiaTweet https://t.co/cLmn94sH7E",News1IndiaTweet,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। 
 @RanjanRajkuma11  ",0,0,1,0,0
3986,2022-02-17 03:59:27+00:00,1494159531948969986,"#UPElection2022 #PunjabElections #ManipurElections2022 #UttarakhandElections2022 #GoaElections2022 
Hung assembly mostly ?",yogeshkilam,"     
Hung assembly mostly ?",1,0,2,0,1
3987,2022-02-17 03:37:01+00:00,1494153886449373184,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन #ManipurElections2022 https://t.co/Euu64cMvJ3",NationalTVNews2,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन  ",0,0,1,0,0
3988,2022-02-17 03:34:47+00:00,1494153327495741440,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन #ManipurElections2022 https://t.co/ql6ZuLcxKb",AHindinews,"मणिपुर में कैंपेन अच्छी चल रही है, हम प्रत्येक घर तक PM मोदी का संदेश पहुंचा रहे हैं। हमने वोट मिलने के बाद लोगों के लिए जो काम किया है, उसे लोगों तक पहुंचाया जा रहा है। कांग्रेस झूठे वादे करके वोट लेने की कोशिश कर रही है: केंद्रीय मंत्री राजकुमार रंजन  ",0,0,1,0,0
3989,2022-02-17 03:10:01+00:00,1494147093811929089,"#ManipurElections2022 | According to the Manipur government, there are 2,177 insurgents belonging to 23 groups
 https://t.co/Howskg5ZN9",DeccanHerald," | According to the Manipur government, there are 2,177 insurgents belonging to 23 groups
 ",0,0,1,0,0
3990,2022-02-16 16:43:08+00:00,1493989331367002113,"Women entrepreneurs in Manipur expect more from local leaders than major national parties. Do read my report from #Manipur on Ima Keithel, Asia's Largest All Women's Market. #ManipurElections2022
https://t.co/1XROtFXpuv",saurabh3vedi,"Women entrepreneurs in Manipur expect more from local leaders than major national parties. Do read my report from  on Ima Keithel, Asia's Largest All Women's Market. 
",1,1,2,1,1
3991,2022-02-16 16:30:00+00:00,1493986026452398085,"منی پور میں پرینکا کی ورچوئل ریلی، بی جے پی پر بے توجہی کاالزام

https://t.co/Es9FQAneN1

#TheInquilabEpaper #AssemblyElections2022 #ManipurElections2022 #Congress #PriyankaGandhi",theinquilabin,"منی پور میں پرینکا کی ورچوئل ریلی، بی جے پی پر بے توجہی کاالزام



    ",0,0,1,0,0
3992,2022-02-16 15:34:53+00:00,1493972157885747200,"Nagaland chief minister, Neiphiu Rio said that he wants the Armed Forces (Special Power) Act, 1958 (AFSPA) to be removed barring international border areas and state border areas where there are problems. #ManipurElections2022
https://t.co/AJ3g1iLoGc",EconomicTimes,"Nagaland chief minister, Neiphiu Rio said that he wants the Armed Forces (Special Power) Act, 1958 (AFSPA) to be removed barring international border areas and state border areas where there are problems. 
",1,1,2,1,1
3993,2022-02-16 15:26:21+00:00,1493970010158829571,"#ManipurElection2022 | Rousing reception to CM N. Biren Singh in Ukhrul
@NBirenSingh @manipurmygov @BJP4India @BJP4Manipur   

#Ukhrul #ManipurElections #ManipurElections2022 #ManipurAssemblyElections #ElectionCampaign #Northeast #Northeastlive 

https://t.co/PP6UORgatR",NELiveTV," | Rousing reception to CM N. Biren Singh in Ukhrul
@NBirenSingh @manipurmygov @BJP4India @BJP4Manipur   

       

",0,0,1,0,0
3994,2022-02-16 15:22:00+00:00,1493968914375528448,#Manipur #ManipurElections2022 #ManipurElection2022 #ManipurWithPriyanka https://t.co/eUht87uoSF,Truth_2024,    ,0,0,1,0,0
3995,2022-02-16 14:22:58+00:00,1493954058910302211,"Andh Virodhi's don't think #CBI is forced to speak wrong.
#UPElection2022 
#PunjabElections2022 
#UttarakhandElections2022 
 #GoaElections 
#ManipurElections2022 https://t.co/YGUexrprz8",Ashutosh451997,"Andh Virodhi's don't think  is forced to speak wrong.
 
 
 
  
 ",-1,1,0,0,-1
3996,2022-02-16 13:38:42+00:00,1493942916431368193,"Seems like NAGA PEOPL'S FRONT want PEOPLE to vote for Congress 

#ManipurElections2022 https://t.co/sOj9fgjL06",MulatoNaga,"Seems like NAGA PEOPL'S FRONT want PEOPLE to vote for Congress 

 ",0,0,1,0,0
3997,2022-02-16 13:09:54+00:00,1493935670385016837,"Took part in the Flag Hoisting ceremony of BJP candidate from Khangabok a/c Shri Kh. Menjor Mangang.

It's overwhelming to see large gathering of people came to support our BJP candidate. Appealed them to bless Kh. Menjor Mangang in the forthcoming #ManipurElections2022. https://t.co/97ls5akHIb",BiswajitThongam,"Took part in the Flag Hoisting ceremony of BJP candidate from Khangabok a/c Shri Kh. Menjor Mangang.

It's overwhelming to see large gathering of people came to support our BJP candidate. Appealed them to bless Kh. Menjor Mangang in the forthcoming . ",1,1,2,1,1
3998,2022-02-16 12:24:35+00:00,1493924265498152960,"#ManipurElection2022 | NPF candidates in fray will be victorious in Manipur Polls, claims @TRZeliang 
@manipurmygov 

#Victory #ManipurElections2022 #Elections2022 #Northeast #Northeastlive

https://t.co/xRjXmL9Y2a",NELiveTV," | NPF candidates in fray will be victorious in Manipur Polls, claims @TRZeliang 
@manipurmygov 

    

",0,0,1,0,0
3999,2022-02-16 11:28:26+00:00,1493910134422388739,"#ManipurElections2022 | JP Nadda to release party manifesto tomorrow
@RanjanRajkuma11 @JPNadda  @manipurmygov  @BJP4India @BJP4Manipur 

#ManipurPolls #Elections2022 #Elections #ManipurAssemblyElections #Northeast #Northeastlive

https://t.co/trprSo4U2F",NELiveTV," | JP Nadda to release party manifesto tomorrow
@RanjanRajkuma11 @JPNadda  @manipurmygov  @BJP4India @BJP4Manipur 

     

",0,0,1,0,0
4000,2022-02-16 11:08:27+00:00,1493905106353684481,"#ManipurElections2022 | JP Nadda to release party manifesto tomorrow
@RanjanRajkuma11 @JPNadda  @manipurmygov  @BJP4India @BJP4Manipur 

#ManipurPolls #Elections2022 #Elections #ManipurAssemblyElections #Northeast #Northeastlive

https://t.co/yiXrzHTrVc",NELiveTV," | JP Nadda to release party manifesto tomorrow
@RanjanRajkuma11 @JPNadda  @manipurmygov  @BJP4India @BJP4Manipur 

     

",0,0,1,0,0
4001,2022-02-16 10:47:17+00:00,1493899781390811140,"#ManipurElections2022 | Political parties intensify election campaigns for the 1st phase polls.

#PollsWithAIR",airnewsalerts," | Political parties intensify election campaigns for the 1st phase polls.

",0,0,1,0,0
4002,2022-02-16 10:26:37+00:00,1493894581037187073,"Ahead of #assemblyelections in #Manipur, Congress General Secretary #PriyankaGandhiVadra promised unemployment allowance to the youth of the state if her party is elected to power.

#ManipurElections2022 #Congress #ManipurElectionLive #EnglishNews 

https://t.co/TC3oLxLIXg",ptcnews,"Ahead of  in , Congress General Secretary  promised unemployment allowance to the youth of the state if her party is elected to power.

    

",1,1,2,1,1
4003,2022-02-16 10:20:31+00:00,1493893042453225472,"12 th General Assembly Election for Manipur State successfully  Kicked off by Chief Minister Nagaland at Senapati District on 16 th February '2022. 
All thanks to C.M and NPF Party. 
#CMONagaland 
#MyGovtnagaland.
#NPFPartyMSU
#ManipurElections2022
#Wethenagas https://t.co/eUCcxhQkxw",k_azonienu,"12 th General Assembly Election for Manipur State successfully  Kicked off by Chief Minister Nagaland at Senapati District on 16 th February '2022. 
All thanks to C.M and NPF Party. 
 
.


 ",1,1,2,1,1
4004,2022-02-16 09:46:45+00:00,1493884544935608322,"#CIAElectionUpdate: In poll-bound #Manipur, Congress is not going to project CM face. 
Congress has cobbled up 6 parties’ alliances which include CPI, CPM, Forward Bloc, RSP &amp; JD(S) and the alliance is named as Progressive Secular Alliance(MPSA) to fight #ManipurElections2022. https://t.co/l1SqXGkySX",IndiaAnalytics,": In poll-bound , Congress is not going to project CM face. 
Congress has cobbled up 6 parties’ alliances which include CPI, CPM, Forward Bloc, RSP &amp; JD(S) and the alliance is named as Progressive Secular Alliance(MPSA) to fight . ",0,0,1,0,0
4005,2022-02-16 07:38:07+00:00,1493852175415480322,"NPF leader and former #Nagaland CM @TRZeliang lauds #BJP chief minister @NBirenSingh ...says, Biren Singh has respect for Naga leaders and NPF representatives in #Manipur
#ManipurElections2022",nirendev1,"NPF leader and former  CM @TRZeliang lauds  chief minister @NBirenSingh ...says, Biren Singh has respect for Naga leaders and NPF representatives in 
",0,0,1,0,0
4006,2022-02-16 06:53:28+00:00,1493840936761106434,"#Nagaland CM @Neiphiu_Rio is campaigning for the candidates of the NPF party in the #Naga dominated areas in #Manipur. #ManipurElections2022 #ManipurElection2022 @TRZeliang @NDPPofficial 
https://t.co/ikWr2hwNAq",NENowNews," CM @Neiphiu_Rio is campaigning for the candidates of the NPF party in the  dominated areas in .   @TRZeliang @NDPPofficial 
",0,0,1,0,0
4007,2022-02-16 06:27:34+00:00,1493834421970956295,"#manipurelections2022
#ManipurElections2022 If people of Manipur vote for BJP than make sure that Price rise will be there and Petrol Diesel Price will be high with ₹10 to ₹15 a litre. To ensure there will no hike BJP needs to be thrown out.",SethiNagaland,"
 If people of Manipur vote for BJP than make sure that Price rise will be there and Petrol Diesel Price will be high with ₹10 to ₹15 a litre. To ensure there will no hike BJP needs to be thrown out.",1,1,2,1,1
4008,2022-02-16 06:21:10+00:00,1493832807839326214,"#NAGALAND chief minister @Neiphiu_Rio leaves for Senapati in #Manipur to campaign for NPF candidates for elections 
#ManipurElections2022",nirendev1," chief minister @Neiphiu_Rio leaves for Senapati in  to campaign for NPF candidates for elections 
",0,0,1,0,0
4009,2022-02-16 06:11:33+00:00,1493830388124635139,"#ManipurElections2022: Candidates who can become dark horses of the polls

#AssemblyElections2022 #manipurassemblyelection2022 #Manipur 
 
https://t.co/ehuP2SLRjA",fpjindia,": Candidates who can become dark horses of the polls

   
 
",-1,1,0,0,-1
4010,2022-02-16 06:09:58+00:00,1493829992622739462,"#ManipurElections2022: Candidates and constituency to watch out for

#AssemblyElections2022 #manipurassemblyelection2022 #Manipur 

https://t.co/yHryNjv8Sh",fpjindia,": Candidates and constituency to watch out for

   

",0,0,1,0,0
4011,2022-02-16 06:08:07+00:00,1493829526186774529,"#ManipurElections2022: Key points from manifesto of each party

#AssemblyElections2022 #manipurassemblyelection2022 #Manipur 

https://t.co/7UaAZ6T6aT",fpjindia,": Key points from manifesto of each party

   

",0,0,1,0,0
4012,2022-02-16 06:06:05+00:00,1493829015341355011,"#ManipurElections2022: Total number of constituencies, magic number

#AssemblyElections2022 #manipurassemblyelection2022 #Manipur 

https://t.co/IANeh4k1No",fpjindia,": Total number of constituencies, magic number

   

",1,1,2,0,1
4013,2022-02-16 05:09:49+00:00,1493814852657508355,"I thank senior @INCManipur leaders for encouraging me to win the trust of people of 46– Saikul (ST) Constituency and attending my Public Declaration and Flag Hoisting ceremony. 

I am committed to work for my people. 🙏

#ManipurElections2022 
#CongressForManipur https://t.co/Rp2INRlJoL",KimHaokipINC,"I thank senior @INCManipur leaders for encouraging me to win the trust of people of 46– Saikul (ST) Constituency and attending my Public Declaration and Flag Hoisting ceremony. 

I am committed to work for my people. 

 
 ",1,1,2,1,1
4014,2022-02-16 04:02:00+00:00,1493797788924014593,"She waits! While she works! Like everyone in #Manipur as it goes to polls in few days. #loktak Lake the only floating freshwater lake that’s choking with waste, too is waiting. And, we wait! Photo:@ksinha78 #ManipurElections2022 https://t.co/Ln3HJ9VCr3",hoihnu,"She waits! While she works! Like everyone in  as it goes to polls in few days.  Lake the only floating freshwater lake that’s choking with waste, too is waiting. And, we wait! Photo:@ksinha78  ",-1,1,0,-1,-1
4015,2022-02-16 03:30:00+00:00,1493789734665011203,"Riding on a sense of superiority at domineering over #Congress, snatching their MLAs almost at will, #BJP till the last hour have turned a blind eye to the problem it has been allowing to incubate within its core.

✍️Pradip Phanjoubam #ManipurElections2022
https://t.co/VbImtsNuDm",newslaundry,"Riding on a sense of superiority at domineering over , snatching their MLAs almost at will,  till the last hour have turned a blind eye to the problem it has been allowing to incubate within its core.

Pradip Phanjoubam 
",-1,1,0,1,-1
4016,2022-02-15 19:04:38+00:00,1493662553993453572,"मणिपुर के विकास में कांग्रेस का बड़ा योगदान रहा है यही वजह है कि हर सभा में बड़ी संख्या में मणिपुर की जनता कांग्रेस को समर्थन देने आती है। देर संध्या बड़ी जनसभा को सम्बोधित करते हुए।
#ManipurWithPriyanka #ManipurElections2022 https://t.co/rQMCUAIPVl",minnatrahmani,"मणिपुर के विकास में कांग्रेस का बड़ा योगदान रहा है यही वजह है कि हर सभा में बड़ी संख्या में मणिपुर की जनता कांग्रेस को समर्थन देने आती है। देर संध्या बड़ी जनसभा को सम्बोधित करते हुए।
  ",0,0,1,0,0
4017,2022-02-15 17:24:29+00:00,1493637350693683200,"Priyanka Gandhi accused the ruling BJP of using ""bullying and bribing"" as a tool to form the government in #Manipur
#ManipurElections2022 
https://t.co/vdkpH2OoLV",IndiaToday,"Priyanka Gandhi accused the ruling BJP of using ""bullying and bribing"" as a tool to form the government in 
 
",0,0,1,0,0
4018,2022-02-15 17:16:07+00:00,1493635243433406466,"ಮಣಿಪುರ ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯ ನಂತರ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷ ಅಧಿಕಾರಕ್ಕೆ ಬಂದರೆ ಯುವಕರಿಗೆ ನಿರುದ್ಯೋಗಿ ಭತ್ಯೆ ನೀಡುವುದಾಗಿ ಕಾಂಗ್ರೆಸ್ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಭರವಸೆ ನೀಡಿದ್ದಾರೆ.

#ManipurElections2022 #PriyankaGandhi #Unemployment #Congress 

https://t.co/ZVidz8upEX",OneindiaKannada,"ಮಣಿಪುರ ವಿಧಾನಸಭೆ ಚುನಾವಣೆಯ ನಂತರ ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷ ಅಧಿಕಾರಕ್ಕೆ ಬಂದರೆ ಯುವಕರಿಗೆ ನಿರುದ್ಯೋಗಿ ಭತ್ಯೆ ನೀಡುವುದಾಗಿ ಕಾಂಗ್ರೆಸ್ ಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿ ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಭರವಸೆ ನೀಡಿದ್ದಾರೆ.

    

",0,0,1,0,0
4019,2022-02-15 17:05:23+00:00,1493632543996137475,"#ElectionsWithHT | BJP disrespected people's mandate in Manipur: Priyanka Gandhi Vadra

#ManipurElections2022

Track LIVE updates here: https://t.co/FjSMzuCdbU https://t.co/7HZBaz9ytx",htTweets," | BJP disrespected people's mandate in Manipur: Priyanka Gandhi Vadra



Track LIVE updates here:  ",1,1,2,1,1
4020,2022-02-15 17:03:13+00:00,1493631999013453824,"#ManipurElections2022: BJP candidate attacked; 5 injured, vehicles damaged 

Read: https://t.co/RCSoNJmrbr",ImphalFreePress,": BJP candidate attacked; 5 injured, vehicles damaged 

Read: ",0,0,1,0,0
4021,2022-02-15 16:46:07+00:00,1493627694797721601,மணிப்பூர் சட்டப்பேரவைத் தேர்தல்: பிப்.21 ல் ராகுல்காந்தி பிரச்சாரம். #ManipurElections2022 #RahulGandhi,Mani_Cong,மணிப்பூர் சட்டப்பேரவைத் தேர்தல்: பிப்.21 ல் ராகுல்காந்தி பிரச்சாரம்.  ,0,0,1,0,0
4022,2022-02-15 16:42:33+00:00,1493626799099899904,"#ManipurElections2022: Raids, checking of e-way bills on National Highway 39

Read: https://t.co/D2zmn6LWmW",ImphalFreePress,": Raids, checking of e-way bills on National Highway 39

Read: ",0,0,1,0,0
4023,2022-02-15 16:25:50+00:00,1493622590740758529,"#Dinamani | மணிப்பூர் பேரவைத் தேர்தல்: பிப்.21-ல் ராகுல் காந்தி பிரசாரம் 

#ManipurElections2022 | #Election2022 | #RahulGandhi | #AssemblyElection2022 
https://t.co/Iea6zSnxyk",DinamaniDaily," | மணிப்பூர் பேரவைத் தேர்தல்: பிப்.21-ல் ராகுல் காந்தி பிரசாரம் 

 |  |  |  
",0,0,1,0,0
4024,2022-02-15 15:13:14+00:00,1493604319018766338,"#ManipurElections2022  : While JD-U candidate Th Arunkumar assured his party's victory in Wangkhei constituency, BJP's O Henry said this election would be an “easy win” for him.

Read: https://t.co/Nko3meQd1S",ImphalFreePress,"  : While JD-U candidate Th Arunkumar assured his party's victory in Wangkhei constituency, BJP's O Henry said this election would be an “easy win” for him.

Read: ",1,1,2,1,1
4025,2022-02-15 15:06:30+00:00,1493602627099439118,"#RahulGandhi 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

#ManipurElections2022 https://t.co/2YDelrvzRz",Bhatt_Pth," 21 फरवरी को मणिपुर में चुनाव प्रचार करेंगे

 ",0,0,1,0,0
